FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.580220522,0.825085044,0.794314384,0.853893280
0.581008101,0.825085044,0.794314384,0.853893280
0.581795680,0.825222671,0.794314384,0.853951871
0.582583258,0.825395048,0.795041323,0.853951871
0.583370837,0.825569093,0.795041323,0.853951871
0.584158416,0.825569093,0.795041323,0.853951871
0.584945995,0.825730324,0.795041323,0.853951871
0.585733573,0.825882673,0.795041323,0.853951871
0.586521152,0.825882673,0.795041323,0.853951871
0.587308731,0.826075673,0.795109630,0.853951871
0.588096310,0.826226711,0.795109630,0.853951871
0.588883888,0.826226711,0.795109630,0.853951871
0.589671467,0.826415658,0.795242131,0.853951871
0.590459046,0.826594055,0.796000004,0.854184628
0.591246625,0.826765895,0.796000004,0.854419410
0.592034203,0.826765895,0.796000004,0.854419410
0.592821782,0.826923907,0.796460152,0.854779422
0.593609361,0.827082276,0.797089040,0.854905188
0.594396940,0.827082276,0.797089040,0.854905188
0.595184518,0.827261150,0.797089040,0.855172396
0.595972097,0.827430546,0.797250867,0.855729580
0.596759676,0.827430546,0.797250867,0.855729580
0.597547255,0.827595472,0.797250867,0.855729580
0.598334833,0.827754021,0.797250867,0.855729580
0.599122412,0.827902138,0.797342181,0.856517911
0.599909991,0.827902138,0.797342181,0.856517911
0.600697570,0.828048944,0.797342181,0.856669426
0.601485149,0.828212917,0.797342181,0.856669426
0.602272727,0.828212917,0.797342181,0.856669426
0.603060306,0.828399718,0.797342181,0.857142866
0.603847885,0.828572452,0.797945201,0.857392848
0.604635464,0.828572452,0.797945201,0.857392848
0.605423042,0.828727186,0.798109949,0.857392848
0.606210621,0.828893900,0.798230112,0.857392848
0.606998200,0.829054058,0.798399985,0.857392848
0.607785779,0.829054058,0.798399985,0.857392848
0.608573357,0.829223335,0.799003303,0.857519805
0.609360936,0.829388559,0.799657524,0.857522130
0.610148515,0.829388559,0.799657524,0.857522130
0.610936094,0.829558492,0.799657524,0.858013928
0.611723672,0.829756856,0.799828172,0.858013928
0.612511251,0.829756856,0.799828172,0.858013928
0.613298830,0.829917192,0.799829662,0.858267725
0.614086409,0.830070555,0.799829662,0.858326435
0.614873987,0.830216289,0.799829662,0.858326435
0.615661566,0.830216289,0.799829662,0.858326435
0.616449145,0.830390513,0.799833894,0.858952701
0.617236724,0.830572367,0.799833894,0.859287083
0.618024302,0.830572367,0.799833894,0.859287083
0.618811881,0.830729306,0.799833894,0.859287083
0.619599460,0.830903232,0.800687313,0.859287083
0.620387039,0.830903232,0.800687313,0.859287083
0.621174617,0.831044793,0.800687313,0.859287083
0.621962196,0.831188262,0.802768171,0.859287083
0.622749775,0.831329226,0.803236783,0.859287083
0.623537354,0.831329226,0.803236783,0.859287083
0.624324932,0.831504881,0.803236783,0.859820724
0.625112511,0.831673384,0.803236783,0.859820724
0.625900090,0.831673384,0.803236783,0.859820724
0.626687669,0.831822872,0.803970218,0.859820724
0.627475248,0.831977546,0.804123700,0.860294104
0.628262826,0.831977546,0.804123700,0.860294104
0.629050405,0.832138002,0.804123700,0.860294104
0.629837984,0.832310557,0.804123700,0.860294104
0.630625563,0.832310557,0.804123700,0.860294104
0.631413141,0.832446873,0.804424763,0.860294104
0.632200720,0.832617760,0.804424763,0.860748470
0.632988299,0.832771480,0.804424763,0.860748470
0.633775878,0.832771480,0.804424763,0.860748470
0.634563456,0.832925975,0.804424763,0.860811949
0.635351035,0.833097935,0.804498255,0.861088574
0.636138614,0.833097935,0.804498255,0.861088574
0.636926193,0.833232999,0.804797351,0.861088574
0.637713771,0.833386123,0.804797351,0.861182511
0.638501350,0.833386123,0.804797351,0.861182511
0.639288929,0.833516240,0.804797351,0.861333311
0.640076508,0.833672881,0.804797351,0.861333311
0.640864086,0.833849370,0.805532277,0.861450672
0.641651665,0.833849370,0.805532277,0.861450672
0.642439244,0.833978295,0.805532277,0.861591697
0.643226823,0.834133506,0.805532277,0.862068951
0.644014401,0.834133506,0.805532277,0.862068951
0.644801980,0.834293604,0.805532277,0.862222195
0.645589559,0.834431648,0.805532277,0.862331092
0.646377138,0.834431648,0.805532277,0.862331092
0.647164716,0.834594011,0.805532277,0.862331092
0.647952295,0.834760487,0.806554735,0.862331092
0.648739874,0.834878623,0.806611598,0.862331092
0.649527453,0.834878623,0.806611598,0.862331092
0.650315032,0.835034251,0.806611598,0.863525569
0.651102610,0.835201919,0.806611598,0.863715291
0.651890189,0.835201919,0.806611598,0.863715291
0.652677768,0.835373163,0.806611598,0.863715291
0.653465347,0.835541129,0.806611598,0.863895655
0.654252925,0.835541129,0.806611598,0.863895655
0.655040504,0.835678339,0.806701005,0.863895655
0.655828083,0.835851371,0.806701005,0.863895655
0.656615662,0.835990191,0.806701005,0.864038587
0.657403240,0.835990191,0.806701005,0.864038587
0.658190819,0.836120486,0.807079673,0.864038587
0.658978398,0.836284935,0.807278752,0.864347816
0.659765977,0.836284935,0.807278752,0.864347816
0.660553555,0.836405694,0.807367623,0.864347816
0.661341134,0.836532235,0.807438016,0.864347816
0.662128713,0.836532235,0.807438016,0.864347816
0.662916292,0.836669862,0.807964623,0.864347816
0.663703870,0.836811781,0.808046937,0.864377677
0.664491449,0.836967409,0.808046937,0.864710689
0.665279028,0.836967409,0.808046937,0.864710689
0.666066607,0.837123692,0.808105886,0.864710689
0.666854185,0.837245107,0.808264434,0.865120292
0.667641764,0.837245107,0.808264434,0.865120292
0.668429343,0.837415934,0.808264434,0.865435362
0.669216922,0.837593436,0.808264434,0.865435362
0.670004500,0.837593436,0.808264434,0.865435362
0.670792079,0.837742388,0.808823526,0.865517259
0.671579658,0.837914705,0.808823526,0.865517259
0.672367237,0.838031828,0.808823526,0.865517259
0.673154815,0.838031828,0.808823526,0.865517259
0.673942394,0.838168323,0.808823526,0.865748703
0.674729973,0.838324606,0.808885157,0.865874350
0.675517552,0.838324606,0.808885157,0.865874350
0.676305131,0.838476419,0.808885157,0.866340697
0.677092709,0.838646114,0.808970094,0.866611421
0.677880288,0.838646114,0.808970094,0.866611421
0.678667867,0.838760972,0.808970094,0.866611421
0.679455446,0.838900387,0.809723377,0.866995096
0.680243024,0.839058101,0.809917331,0.867187500
0.681030603,0.839058101,0.809917331,0.867187500
0.681818182,0.839201689,0.810205936,0.867187500
0.682605761,0.839360476,0.811101913,0.867187500
0.683393339,0.839360476,0.811101913,0.867187500
0.684180918,0.839497030,0.811101913,0.867187500
0.684968497,0.839637220,0.811399817,0.867555559
0.685756076,0.839637220,0.811399817,0.867555559
0.686543654,0.839786112,0.811399817,0.867555559
0.687331233,0.839947283,0.811399817,0.867729843
0.688118812,0.840106785,0.811399817,0.867729843
0.688906391,0.840106785,0.811399817,0.867729843
0.689693969,0.840230465,0.811399817,0.867729843
0.690481548,0.840388596,0.811504424,0.867729843
0.691269127,0.840388596,0.811504424,0.867729843
0.692056706,0.840519190,0.811972380,0.867729843
0.692844284,0.840655506,0.812048197,0.867729843
0.693631863,0.840655506,0.812048197,0.867729843
0.694419442,0.840812147,0.812048197,0.867811143
0.695207021,0.840961158,0.812343597,0.867811143
0.695994599,0.841108084,0.812343597,0.868243217
0.696782178,0.841108084,0.812343597,0.868243217
0.697569757,0.841252327,0.812345684,0.868556678
0.698357336,0.841408432,0.812345684,0.868667901
0.699144914,0.841408432,0.812345684,0.868667901
0.699932493,0.841564059,0.812345684,0.868667901
0.700720072,0.841717899,0.812739849,0.868667901
0.701507651,0.841717899,0.812739849,0.868667901
0.702295230,0.841849506,0.812739849,0.869606018
0.703082808,0.841994524,0.813377380,0.869606018
0.703870387,0.842121720,0.813654602,0.869606018
0.704657966,0.842121720,0.813654602,0.869606018
0.705445545,0.842242301,0.813765168,0.869606018
0.706233123,0.842366219,0.813765168,0.869606018
0.707020702,0.842366219,0.813765168,0.869606018
0.707808281,0.842501938,0.813838542,0.869606018
0.708595860,0.842627943,0.814011693,0.869606018
0.709383438,0.842627943,0.814011693,0.869606018
0.710171017,0.842763960,0.814011693,0.869636953
0.710958596,0.842856050,0.814011693,0.869636953
0.711746175,0.843015671,0.814013839,0.869636953
0.712533753,0.843015671,0.814013839,0.869636953
0.713321332,0.843153954,0.814013839,0.870415628
0.714108911,0.843244731,0.814274728,0.870415628
0.714896490,0.843244731,0.814274728,0.870415628
0.715684068,0.843347073,0.814274728,0.870415628
0.716471647,0.843465567,0.814274728,0.870415628
0.717259226,0.843465567,0.814274728,0.870415628
0.718046805,0.843607366,0.814274728,0.870967746
0.718834383,0.843719125,0.814274728,0.870967746
0.719621962,0.843837261,0.814722896,0.870967746
0.720409541,0.843837261,0.814722896,0.870967746
0.721197120,0.843934953,0.814722896,0.870967746
0.721984698,0.844085157,0.814722896,0.871107280
0.722772277,0.844085157,0.814722896,0.871107280
0.723559856,0.844199479,0.814722896,0.871688724
0.724347435,0.844316363,0.815028906,0.871688724
0.725135014,0.844316363,0.815028906,0.871688724
0.725922592,0.844442666,0.815042198,0.871688724
0.726710171,0.844565451,0.815042198,0.871688724
0.727497750,0.844684303,0.815042198,0.871688724
0.728285329,0.844684303,0.815042198,0.871688724
0.729072907,0.844800532,0.815632939,0.871688724
0.729860486,0.844934344,0.815632939,0.871993124
0.730648065,0.844934344,0.815632939,0.871993124
0.731435644,0.845036387,0.815632939,0.871993124
0.732223222,0.845127523,0.815632939,0.871993124
0.733010801,0.845127523,0.815632939,0.871993124
0.733798380,0.845246077,0.815632939,0.871993124
0.734585959,0.845347345,0.816326559,0.871993124
0.735373537,0.845442414,0.816460907,0.871993124
0.736161116,0.845442414,0.816460907,0.871993124
0.736948695,0.845559657,0.816460907,0.871993124
0.737736274,0.845647573,0.816460907,0.871999979
0.738523852,0.845647573,0.816460907,0.871999979
0.739311431,0.845761776,0.816577137,0.871999979
0.740099010,0.845870018,0.817283928,0.871999979
0.740886589,0.845870018,0.817283928,0.871999979
0.741674167,0.845968485,0.817283928,0.871999979
0.742461746,0.846083224,0.817332208,0.872888148
0.743249325,0.846175194,0.817344606,0.872888148
0.744036904,0.846175194,0.817344606,0.872888148
0.744824482,0.846305072,0.817344606,0.872888863
0.745612061,0.846405268,0.817729890,0.873179078
0.746399640,0.846405268,0.817729890,0.873179078
0.747187219,0.846530735,0.817729890,0.873179078
0.747974797,0.846617162,0.817729890,0.873179078
0.748762376,0.846617162,0.817729890,0.873179078
0.749549955,0.846715689,0.818877578,0.873451352
0.750337534,0.846831739,0.819561541,0.873483539
0.751125113,0.846831739,0.819561541,0.873483539
0.751912691,0.846937060,0.819561541,0.873514414
0.752700270,0.847052157,0.819561541,0.873514414
0.753487849,0.847156763,0.819561541,0.873514414
0.754275428,0.847156763,0.819561541,0.873514414
0.755063006,0.847234845,0.819587648,0.873514414
0.755850585,0.847349107,0.820069194,0.873514414
0.756638164,0.847349107,0.820069194,0.873514414
0.757425743,0.847452998,0.820069194,0.873777807
0.758213321,0.847560048,0.820777178,0.873777807
0.759000900,0.847560048,0.820777178,0.873777807
0.759788479,0.847644627,0.820809245,0.873777807
0.760576058,0.847726941,0.820809245,0.873777807
0.761363636,0.847830057,0.820883512,0.873777807
0.762151215,0.847830057,0.820883512,0.873777807
0.762938794,0.847916067,0.820883512,0.873777807
0.763726373,0.848018169,0.820883512,0.873777807
0.764513951,0.848018169,0.820883512,0.873777807
0.765301530,0.848103642,0.820883512,0.873777807
0.766089109,0.848214328,0.821731746,0.873777807
0.766876688,0.848214328,0.821731746,0.873777807
0.767664266,0.848315239,0.821731746,0.873835742
0.768451845,0.848390758,0.821799278,0.873835742
0.769239424,0.848460197,0.821799278,0.873835742
0.770027003,0.848460197,0.821799278,0.873835742
0.770814581,0.848536491,0.821799278,0.873835742
0.771602160,0.848620474,0.821799278,0.873835742
0.772389739,0.848620474,0.821799278,0.873835742
0.773177318,0.848694444,0.821799278,0.874080896
0.773964896,0.848805547,0.822672069,0.874367595
0.774752475,0.848805547,0.822672069,0.874367595
0.775540054,0.848883688,0.822672069,0.874367595
0.776327633,0.848979294,0.823045254,0.874367595
0.777115212,0.849039197,0.823045254,0.874367595
0.777902790,0.849039197,0.823045254,0.874367595
0.778690369,0.849118471,0.823045254,0.875000000
0.779477948,0.849213243,0.823333323,0.875192583
0.780265527,0.849213243,0.823333323,0.875192583
0.781053105,0.849294424,0.823333323,0.875192583
0.781840684,0.849398077,0.823333323,0.875192583
0.782628263,0.849398077,0.823333323,0.875192583
0.783415842,0.849461198,0.823481798,0.875192583
0.784203420,0.849547148,0.823481798,0.875192583
0.784990999,0.849630713,0.823481798,0.875749767
0.785778578,0.849630713,0.823481798,0.875749767
0.786566157,0.849681258,0.823481798,0.875749767
0.787353735,0.849742949,0.823883176,0.875749767
0.788141314,0.849742949,0.823883176,0.875749767
0.788928893,0.849837184,0.823883176,0.875749767
0.789716472,0.849906445,0.823883176,0.875827789
0.790504050,0.849906445,0.823883176,0.875827789
0.791291629,0.849987686,0.823883176,0.875827789
0.792079208,0.850050986,0.823883176,0.876083195
0.792866787,0.850135744,0.823883176,0.876297593
0.793654365,0.850135744,0.823883176,0.876297593
0.794441944,0.850203991,0.823883176,0.876297593
0.795229523,0.850283504,0.823883176,0.876297593
0.796017102,0.850283504,0.823883176,0.876297593
0.796804680,0.850352824,0.823883176,0.876297593
0.797592259,0.850423932,0.823883176,0.876297593
0.798379838,0.850423932,0.823883176,0.876297593
0.799167417,0.850499272,0.823893785,0.876297593
0.799954995,0.850558996,0.823893785,0.876297593
0.800742574,0.850632429,0.823949218,0.876297593
0.801530153,0.850632429,0.823949218,0.876297593
0.802317732,0.850701153,0.824129164,0.876297593
0.803105311,0.850767076,0.824129164,0.876297593
0.803892889,0.850767076,0.824129164,0.876297593
0.804680468,0.850867331,0.824129164,0.876375973
0.805468047,0.850933254,0.824530005,0.876375973
0.806255626,0.850933254,0.824530005,0.876375973
0.807043204,0.851005971,0.824648499,0.876375973
0.807830783,0.851073503,0.824648499,0.876375973
0.808618362,0.851145744,0.824648499,0.876375973
0.809405941,0.851145744,0.824648499,0.876375973
0.810193519,0.851201057,0.824648499,0.876375973
0.810981098,0.851283371,0.824881136,0.876375973
0.811768677,0.851283371,0.824881136,0.876375973
0.812556256,0.851349950,0.824881136,0.876991153
0.813343834,0.851415217,0.824881136,0.876991153
0.814131413,0.851415217,0.824881136,0.876991153
0.814918992,0.851492226,0.824978769,0.877099931
0.815706571,0.851589978,0.824978769,0.877099931
0.816494149,0.851666927,0.825101197,0.877099931
0.817281728,0.851666927,0.825101197,0.877099931
0.818069307,0.851749539,0.825127363,0.877668321
0.818856886,0.851839125,0.825259507,0.878210425
0.819644464,0.851839125,0.825259507,0.878210425
0.820432043,0.851894140,0.825259507,0.878311276
0.821219622,0.851953626,0.825259507,0.878311276
0.822007201,0.851953626,0.825259507,0.878311276
0.822794779,0.852049708,0.825259507,0.878311276
0.823582358,0.852123916,0.825259507,0.878311276
0.824369937,0.852212906,0.825581372,0.878311276
0.825157516,0.852212906,0.825581372,0.878311276
0.825945095,0.852292597,0.825976253,0.878311276
0.826732673,0.852345526,0.825976253,0.878448248
0.827520252,0.852345526,0.825976253,0.878448248
0.828307831,0.852433085,0.825976253,0.878489316
0.829095410,0.852532923,0.825976253,0.878916144
0.829882988,0.852532923,0.825976253,0.878916144
0.830670567,0.852631986,0.825976253,0.878916144
0.831458146,0.852700591,0.825976253,0.878916144
0.832245725,0.852772117,0.826320529,0.879044712
0.833033303,0.852772117,0.826320529,0.879044712
0.833820882,0.852827787,0.826320529,0.879044712
0.834608461,0.852911234,0.826320529,0.879044712
0.835396040,0.852911234,0.826320529,0.879044712
0.836183618,0.852986455,0.826589584,0.879044712
0.836971197,0.853063226,0.826589584,0.879082084
0.837758776,0.853063226,0.826589584,0.879082084
0.838546355,0.853138626,0.826989591,0.879310369
0.839333933,0.853222728,0.826989591,0.879310369
0.840121512,0.853306770,0.827319562,0.879310369
0.840909091,0.853306770,0.827319562,0.879310369
0.841696670,0.853379250,0.827319562,0.879310369
0.842484248,0.853448629,0.827319562,0.879310369
0.843271827,0.853448629,0.827319562,0.879310369
0.844059406,0.853514850,0.827415347,0.879310369
0.844846985,0.853609622,0.827415347,0.879310369
0.845634563,0.853609622,0.827415347,0.879310369
0.846422142,0.853669405,0.827415347,0.879310369
0.847209721,0.853745341,0.827415347,0.879310369
0.847997300,0.853815854,0.827671885,0.879310369
0.848784878,0.853815854,0.827671885,0.879310369
0.849572457,0.853891850,0.827671885,0.879444897
0.850360036,0.853959203,0.827671885,0.879444897
0.851147615,0.853959203,0.827671885,0.879444897
0.851935194,0.854029298,0.827671885,0.879444897
0.852722772,0.854101896,0.827697277,0.879966915
0.853510351,0.854101896,0.827697277,0.879966915
0.854297930,0.854167581,0.827697277,0.879966915
0.855085509,0.854221702,0.827697277,0.879966915
0.855873087,0.854292512,0.827697277,0.879966915
0.856660666,0.854292512,0.827697277,0.879966915
0.857448245,0.854363382,0.827697277,0.879966915
0.858235824,0.854450047,0.827697277,0.880172431
0.859023402,0.854450047,0.827697277,0.880172431
0.859810981,0.854497731,0.828112423,0.880195618
0.860598560,0.854573250,0.828112423,0.880378664
0.861386139,0.854573250,0.828112423,0.880378664
0.862173717,0.854649782,0.828190148,0.880378664
